Order Date,Product Name,Category,Region,Quantity,Sales,Profit
3/12/2022,Keyboard,Accessories,East,6,6780.00,1794.97
3/25/2022,Smartphone,Electronics,South,2,1298.00,204.08
12/24/2024,Smartwatch,Electronics,South,7,4585.00,383.97
4/16/2023,Tablet,Electronics,North,1,516.00,70.53
5/14/2024,Tablet,Electronics,West,4,1780.00,420.28
11/7/2022,Keyboard,Accessories,North,5,365.00,94.05
2/26/2023,Tablet,Electronics,South,8,3896.00,735.66
4/28/2024,Laptop,Electronics,South,1,636.00,169.24
7/27/2024,Monitor,Accessories,East,7,637.00,87.86
9/26/2023,Keyboard,Accessories,South,3,1302.00,180.82
8/24/2024,Smartphone,Electronics,West,1,719.00,40.42
8/8/2023,Camera,Electronics,West,6,5106.00,1341.93
7/11/2023,Mouse,Accessories,West,3,1215.00,129.80
5/23/2024,Camera,Electronics,East,9,1791.00,187.28
9/30/2023,Printer,Office,East,9,6255.00,452.46
5/2/2023,Printer,Office,East,5,4165.00,1012.37
12/31/2023,Monitor,Accessories,South,5,5990.00,1192.11
12/1/2023,Tablet,Electronics,South,1,847.00,142.74
2/4/2024,Camera,Electronics,East,8,688.00,131.26
6/24/2023,Tablet,Electronics,East,2,1188.00,286.38
8/20/2023,Camera,Electronics,North,7,3101.00,926.09
12/30/2024,Headphones,Accessories,West,9,8703.00,1562.88
10/29/2024,Printer,Office,West,9,9324.00,2416.93
9/20/2024,Laptop,Electronics,North,1,749.00,68.17
11/17/2024,Smartwatch,Electronics,West,4,3224.00,871.53
10/1/2023,Monitor,Accessories,South,3,459.00,40.96
12/24/2024,Smartwatch,Electronics,East,7,5726.00,976.14
4/20/2022,Keyboard,Accessories,West,4,616.00,175.75
12/24/2024,Laptop,Electronics,North,2,1584.00,406.25
6/24/2023,Laptop,Electronics,East,5,3205.00,368.41
9/18/2024,Printer,Office,East,1,958.00,186.76
12/18/2023,Laptop,Electronics,East,9,5139.00,1315.93
11/9/2024,Smartphone,Electronics,West,5,3795.00,239.15
3/3/2024,Camera,Electronics,East,2,810.00,229.33
5/11/2024,Camera,Electronics,South,6,5106.00,1500.20
6/30/2024,Monitor,Accessories,West,2,798.00,79.25
2/22/2022,Laptop,Electronics,West,5,3165.00,895.33
9/21/2023,Tablet,Electronics,East,5,5935.00,875.84
6/27/2022,Keyboard,Accessories,South,4,3352.00,663.15
1/29/2024,Smartphone,Electronics,West,9,8343.00,821.00
5/25/2022,Monitor,Accessories,East,4,2604.00,411.38
10/28/2023,Headphones,Accessories,West,1,526.00,108.88
11/12/2023,Monitor,Accessories,West,9,5220.00,1324.01
11/12/2023,Printer,Office,North,9,1737.00,152.98
10/24/2022,Mouse,Accessories,West,6,3186.00,841.04
1/13/2023,Smartphone,Electronics,West,6,7014.00,1202.25
1/17/2023,Mouse,Accessories,South,9,3411.00,444.87
1/20/2022,Monitor,Accessories,East,1,513.00,87.58
7/5/2022,Smartphone,Electronics,West,1,1104.00,277.85
8/11/2022,Smartphone,Electronics,East,9,2718.00,271.51
5/14/2023,Headphones,Accessories,North,6,1662.00,416.30
12/16/2023,Mouse,Accessories,West,5,1700.00,360.59
12/6/2024,Tablet,Electronics,South,4,2932.00,597.65
10/13/2023,Mouse,Accessories,North,4,3604.00,971.14
3/26/2024,Camera,Electronics,West,4,4596.00,553.58
4/5/2024,Smartwatch,Electronics,East,6,930.00,68.24
6/24/2023,Tablet,Electronics,North,3,2790.00,470.93
5/22/2022,Smartphone,Electronics,North,6,4596.00,1162.75
10/15/2023,Keyboard,Accessories,South,1,962.00,260.28
10/23/2024,Smartphone,Electronics,North,1,92.00,14.88
9/29/2024,Keyboard,Accessories,North,5,1130.00,254.99
4/29/2024,Headphones,Accessories,East,6,6024.00,1706.41
1/16/2024,Printer,Office,South,1,879.00,135.00
6/6/2022,Monitor,Accessories,East,8,2384.00,444.98
12/25/2024,Camera,Electronics,South,4,4644.00,277.26
4/4/2024,Keyboard,Accessories,East,1,607.00,79.78
9/29/2022,Mouse,Accessories,South,7,770.00,129.11
11/6/2022,Keyboard,Accessories,South,1,711.00,158.89
8/2/2023,Keyboard,Accessories,South,2,1088.00,235.83
3/5/2024,Laptop,Electronics,East,7,4704.00,513.14
12/15/2022,Laptop,Electronics,East,5,660.00,90.86
11/25/2022,Headphones,Accessories,South,5,4680.00,516.26
10/6/2022,Camera,Electronics,East,7,6797.00,665.29
12/11/2024,Mouse,Accessories,North,9,558.00,38.86
9/13/2023,Monitor,Accessories,East,4,4496.00,1115.75
5/28/2022,Keyboard,Accessories,South,1,713.00,62.78
8/17/2022,Camera,Electronics,East,2,1310.00,212.43
10/31/2024,Keyboard,Accessories,West,9,2853.00,564.05
11/20/2023,Camera,Electronics,South,2,2324.00,516.06
4/16/2024,Laptop,Electronics,North,1,330.00,53.42
9/22/2023,Camera,Electronics,South,3,588.00,100.52
5/7/2024,Smartphone,Electronics,East,1,63.00,11.91
3/15/2022,Tablet,Electronics,East,7,847.00,147.71
6/28/2024,Printer,Office,East,1,1037.00,56.89
1/6/2024,Mouse,Accessories,North,1,373.00,72.17
12/20/2023,Laptop,Electronics,North,1,1176.00,157.47
1/11/2022,Smartphone,Electronics,East,3,2139.00,422.52
12/11/2024,Monitor,Accessories,West,9,4140.00,301.12
1/13/2024,Laptop,Electronics,North,1,1038.00,63.23
7/28/2024,Monitor,Accessories,East,8,2024.00,203.11
4/15/2022,Smartwatch,Electronics,South,6,6624.00,1136.09
9/23/2023,Smartwatch,Electronics,East,7,5019.00,1154.79
4/15/2024,Smartphone,Electronics,East,5,750.00,207.77
3/23/2023,Camera,Electronics,North,7,6461.00,1455.36
11/4/2023,Tablet,Electronics,West,6,2946.00,208.01
5/24/2024,Monitor,Accessories,South,1,618.00,81.04
3/27/2022,Printer,Office,South,2,1774.00,322.49
5/11/2022,Camera,Electronics,East,9,8586.00,700.37
2/13/2024,Laptop,Electronics,South,5,2000.00,232.41
2/16/2023,Mouse,Accessories,East,1,849.00,205.88
8/13/2023,Mouse,Accessories,East,6,3186.00,374.63
5/15/2024,Monitor,Accessories,South,4,2536.00,495.13
5/9/2024,Smartwatch,Electronics,South,2,1306.00,228.41
5/2/2022,Tablet,Electronics,East,3,2508.00,631.85
7/13/2024,Tablet,Electronics,North,8,1048.00,107.56
11/19/2022,Keyboard,Accessories,East,4,1516.00,256.96
3/4/2024,Smartphone,Electronics,West,9,10458.00,1835.21
5/20/2024,Headphones,Accessories,East,9,2754.00,259.16
9/28/2022,Printer,Office,West,4,3432.00,364.27
12/25/2022,Monitor,Accessories,South,2,1234.00,257.89
7/30/2022,Monitor,Accessories,East,1,847.00,146.25
10/23/2022,Keyboard,Accessories,South,7,7672.00,896.11
4/4/2024,Monitor,Accessories,North,9,7596.00,1454.15
11/2/2024,Keyboard,Accessories,East,7,7252.00,1357.27
12/5/2024,Smartwatch,Electronics,West,6,732.00,136.59
6/27/2023,Smartphone,Electronics,West,1,173.00,20.96
3/18/2023,Camera,Electronics,North,3,2805.00,749.50
9/18/2023,Smartphone,Electronics,West,8,7048.00,391.96
8/16/2024,Mouse,Accessories,East,6,4698.00,1020.11
1/17/2024,Smartwatch,Electronics,South,1,565.00,148.79
6/17/2023,Monitor,Accessories,North,1,672.00,198.75
7/24/2022,Camera,Electronics,South,6,2604.00,566.34
5/31/2024,Tablet,Electronics,West,6,5124.00,501.50
8/14/2022,Smartwatch,Electronics,West,5,2455.00,714.35
3/1/2022,Printer,Office,North,2,1796.00,225.15
1/25/2022,Laptop,Electronics,South,1,288.00,61.85
7/23/2023,Laptop,Electronics,North,5,2160.00,553.41
3/10/2022,Tablet,Electronics,West,1,105.00,27.36
5/5/2023,Monitor,Accessories,South,9,7578.00,1596.64
3/10/2023,Headphones,Accessories,South,1,365.00,50.10
4/23/2024,Camera,Electronics,West,8,3752.00,537.98
8/21/2024,Keyboard,Accessories,North,2,1384.00,316.21
2/21/2023,Smartphone,Electronics,West,5,475.00,76.22
1/9/2023,Printer,Office,West,4,1116.00,242.31
8/24/2023,Smartphone,Electronics,West,1,137.00,39.35
1/12/2022,Headphones,Accessories,South,6,738.00,158.96
10/9/2023,Camera,Electronics,West,3,1821.00,543.01
4/22/2022,Keyboard,Accessories,West,7,3654.00,670.16
7/14/2024,Keyboard,Accessories,East,6,2592.00,404.89
4/25/2022,Camera,Electronics,East,6,996.00,225.75
7/10/2024,Mouse,Accessories,North,1,693.00,62.75
10/24/2023,Keyboard,Accessories,East,3,513.00,48.23
5/17/2024,Smartwatch,Electronics,East,8,5736.00,937.62
4/6/2023,Mouse,Accessories,East,2,1458.00,208.93
12/3/2022,Smartphone,Electronics,East,8,5496.00,1104.93
1/7/2022,Tablet,Electronics,North,3,3183.00,358.87
7/27/2023,Headphones,Accessories,East,6,3990.00,975.50
2/5/2024,Smartphone,Electronics,West,2,582.00,76.45
5/3/2022,Printer,Office,South,5,3340.00,845.53
8/30/2023,Monitor,Accessories,West,1,890.00,59.10
9/22/2024,Printer,Office,East,6,4890.00,689.01
10/19/2023,Keyboard,Accessories,East,3,2625.00,349.61
9/14/2022,Smartwatch,Electronics,North,4,1440.00,200.09
12/26/2024,Headphones,Accessories,North,5,505.00,93.85
1/28/2022,Laptop,Electronics,North,8,8192.00,1822.87
8/9/2023,Keyboard,Accessories,East,3,1920.00,144.30
10/18/2022,Smartwatch,Electronics,West,8,8768.00,1065.80
10/12/2022,Mouse,Accessories,North,1,1140.00,117.05
1/23/2023,Laptop,Electronics,North,4,952.00,264.61
5/2/2024,Smartphone,Electronics,North,1,225.00,51.07
8/1/2022,Printer,Office,South,4,1304.00,336.95
6/25/2023,Camera,Electronics,East,3,1029.00,206.83
2/29/2024,Printer,Office,South,3,3402.00,442.67
5/24/2022,Laptop,Electronics,North,9,8460.00,1201.94
3/7/2024,Monitor,Accessories,North,1,104.00,26.86
12/18/2023,Monitor,Accessories,West,9,10665.00,1595.08
8/12/2023,Smartwatch,Electronics,East,8,984.00,183.07
9/18/2024,Smartphone,Electronics,North,4,2064.00,359.30
3/8/2022,Laptop,Electronics,North,2,594.00,172.47
10/25/2023,Printer,Office,South,8,6016.00,898.33
8/22/2024,Smartphone,Electronics,North,8,2864.00,195.16
7/17/2024,Tablet,Electronics,North,4,724.00,186.95
2/11/2024,Mouse,Accessories,East,6,4098.00,1174.46
6/12/2023,Monitor,Accessories,North,1,338.00,32.61
3/9/2024,Printer,Office,West,8,9280.00,1596.88
4/16/2022,Smartwatch,Electronics,East,1,890.00,57.04
4/26/2023,Tablet,Electronics,South,2,1790.00,442.75
10/1/2023,Tablet,Electronics,North,9,8523.00,978.97
2/21/2023,Headphones,Accessories,West,9,7776.00,677.74
3/20/2024,Mouse,Accessories,North,7,3031.00,417.50
10/2/2022,Camera,Electronics,South,9,4698.00,1262.47
6/13/2023,Keyboard,Accessories,West,9,4851.00,1408.41
1/22/2023,Camera,Electronics,East,6,4542.00,1169.16
9/21/2022,Headphones,Accessories,North,2,978.00,210.75
1/4/2022,Mouse,Accessories,South,9,9378.00,1740.97
8/6/2023,Smartwatch,Electronics,North,8,9464.00,2043.73
11/8/2024,Printer,Office,West,8,1720.00,401.26
7/11/2022,Keyboard,Accessories,West,8,4752.00,1124.22
10/23/2023,Keyboard,Accessories,South,4,584.00,127.28
7/28/2024,Camera,Electronics,North,9,4554.00,1031.09
7/23/2022,Tablet,Electronics,South,2,2392.00,483.39
11/20/2023,Camera,Electronics,South,7,3962.00,916.13
5/21/2023,Laptop,Electronics,North,3,1308.00,141.04
9/15/2023,Printer,Office,South,8,5912.00,1153.18
5/10/2023,Camera,Electronics,South,7,5831.00,1416.31
12/11/2022,Camera,Electronics,West,7,5572.00,690.68
8/11/2023,Monitor,Accessories,North,6,5214.00,1093.04
6/18/2022,Mouse,Accessories,East,9,6705.00,1283.78
1/28/2023,Headphones,Accessories,North,1,426.00,93.83
11/6/2024,Smartphone,Electronics,West,2,2204.00,523.82
8/25/2022,Smartphone,Electronics,North,3,2652.00,161.67
7/7/2023,Printer,Office,South,6,3132.00,919.52
6/4/2024,Printer,Office,West,5,1830.00,437.35
1/27/2024,Laptop,Electronics,East,9,2763.00,676.25
9/17/2022,Monitor,Accessories,North,8,9056.00,2281.97
3/10/2022,Camera,Electronics,North,7,5439.00,1416.62
8/1/2022,Camera,Electronics,South,6,828.00,47.91
10/1/2024,Smartwatch,Electronics,East,5,1910.00,463.07
2/19/2023,Tablet,Electronics,North,2,1874.00,333.86
8/2/2023,Mouse,Accessories,East,1,1032.00,291.41
6/26/2023,Keyboard,Accessories,East,3,3264.00,556.86
11/26/2022,Smartphone,Electronics,West,1,877.00,110.99
5/23/2022,Camera,Electronics,North,3,924.00,183.18
4/26/2023,Camera,Electronics,West,3,417.00,114.42
2/21/2024,Laptop,Electronics,West,5,2670.00,155.89
6/18/2024,Keyboard,Accessories,South,7,2716.00,512.09
5/18/2023,Headphones,Accessories,West,9,10134.00,1334.37
1/19/2022,Monitor,Accessories,North,5,5500.00,1230.98
12/7/2024,Tablet,Electronics,East,6,6228.00,1756.82
6/16/2024,Laptop,Electronics,West,7,1092.00,274.77
6/24/2023,Monitor,Accessories,West,5,3255.00,332.54
6/28/2022,Tablet,Electronics,West,5,5645.00,1320.86
3/20/2024,Smartphone,Electronics,North,9,7578.00,466.87
4/21/2023,Keyboard,Accessories,South,9,6282.00,1594.61
12/29/2024,Laptop,Electronics,South,6,2364.00,639.29
12/12/2023,Keyboard,Accessories,North,8,6880.00,1570.91
10/30/2022,Smartphone,Electronics,East,6,3288.00,249.02
2/1/2024,Monitor,Accessories,East,6,5292.00,659.58
11/6/2023,Printer,Office,North,3,3522.00,883.41
10/8/2022,Smartwatch,Electronics,West,2,1518.00,87.60
6/17/2023,Tablet,Electronics,North,7,2457.00,690.55
1/9/2024,Headphones,Accessories,West,1,309.00,62.08
1/24/2022,Monitor,Accessories,North,6,6192.00,717.46
6/4/2022,Camera,Electronics,East,5,4235.00,747.96
8/13/2022,Smartwatch,Electronics,North,9,7128.00,457.11
7/23/2024,Tablet,Electronics,North,5,5660.00,641.69
5/23/2024,Smartphone,Electronics,South,1,787.00,120.38
11/13/2022,Mouse,Accessories,West,3,375.00,107.26
8/19/2023,Camera,Electronics,South,4,296.00,44.79
1/1/2022,Keyboard,Accessories,East,6,6372.00,570.75
6/16/2024,Mouse,Accessories,West,6,2214.00,322.73
9/16/2024,Headphones,Accessories,South,6,2640.00,734.44
11/8/2023,Camera,Electronics,South,7,2240.00,580.47
5/6/2023,Smartwatch,Electronics,East,7,6258.00,1347.74
1/2/2024,Printer,Office,West,8,3816.00,574.57
5/15/2022,Smartwatch,Electronics,South,2,390.00,115.48
7/1/2024,Tablet,Electronics,South,7,630.00,83.28
9/1/2022,Smartphone,Electronics,South,4,3868.00,819.26
6/27/2023,Monitor,Accessories,North,1,777.00,211.31
5/28/2024,Monitor,Accessories,North,3,1347.00,196.59
5/17/2023,Laptop,Electronics,East,9,7272.00,500.32
9/28/2024,Printer,Office,North,6,5724.00,857.33
5/7/2022,Headphones,Accessories,West,3,312.00,74.80
5/18/2023,Laptop,Electronics,East,3,1947.00,239.63
10/9/2023,Tablet,Electronics,North,6,1128.00,207.97
3/5/2023,Laptop,Electronics,East,9,4158.00,672.32
7/4/2024,Keyboard,Accessories,East,6,2670.00,782.28
5/31/2024,Headphones,Accessories,East,1,85.00,17.71
12/10/2023,Mouse,Accessories,East,8,4136.00,1056.54
5/7/2022,Tablet,Electronics,North,6,4332.00,348.61
7/1/2024,Monitor,Accessories,North,8,1600.00,305.30
10/28/2023,Tablet,Electronics,East,7,5075.00,471.21
7/27/2022,Tablet,Electronics,South,6,4152.00,1065.46
5/13/2022,Printer,Office,East,7,5635.00,1665.01
9/16/2022,Smartwatch,Electronics,East,3,3108.00,220.97
10/24/2022,Smartwatch,Electronics,South,7,4270.00,1197.44
2/15/2023,Monitor,Accessories,West,5,1350.00,321.90
3/7/2024,Keyboard,Accessories,East,3,330.00,81.86
7/13/2022,Camera,Electronics,South,6,4260.00,504.82
7/31/2022,Headphones,Accessories,North,3,2712.00,751.52
3/26/2024,Smartphone,Electronics,West,1,328.00,46.23
8/13/2023,Smartphone,Electronics,West,8,7776.00,498.60
5/8/2022,Laptop,Electronics,East,4,2896.00,522.82
5/7/2023,Tablet,Electronics,North,2,1902.00,388.83
1/29/2022,Smartwatch,Electronics,North,7,3255.00,814.85
3/2/2022,Keyboard,Accessories,North,3,633.00,162.40
4/11/2023,Tablet,Electronics,East,7,6209.00,402.78
5/9/2023,Smartwatch,Electronics,East,9,4698.00,1167.90
7/11/2024,Smartphone,Electronics,West,8,7424.00,1878.07
1/26/2022,Printer,Office,East,1,498.00,58.30
8/30/2023,Headphones,Accessories,East,1,111.00,27.91
8/18/2023,Laptop,Electronics,North,8,7520.00,1201.40
5/31/2023,Camera,Electronics,South,1,182.00,30.97
2/18/2022,Mouse,Accessories,West,5,5890.00,309.00
7/17/2024,Laptop,Electronics,South,4,3244.00,357.55
4/26/2024,Smartphone,Electronics,South,7,5229.00,1058.26
10/19/2022,Smartwatch,Electronics,North,9,5202.00,1271.47
3/15/2022,Keyboard,Accessories,West,3,438.00,67.43
2/14/2023,Keyboard,Accessories,East,6,6900.00,1109.73
9/11/2022,Tablet,Electronics,East,3,369.00,36.07
1/17/2024,Laptop,Electronics,West,4,4140.00,1229.85
4/13/2024,Printer,Office,South,3,1086.00,188.65
3/3/2023,Mouse,Accessories,South,2,2134.00,269.53
6/16/2022,Laptop,Electronics,North,6,5310.00,637.81
8/20/2023,Headphones,Accessories,East,6,2748.00,682.80
9/18/2024,Printer,Office,South,9,3357.00,405.61
1/28/2023,Smartwatch,Electronics,West,9,10206.00,592.77
10/20/2024,Smartphone,Electronics,South,6,2970.00,425.90
5/18/2022,Mouse,Accessories,West,4,1208.00,351.47
6/19/2024,Smartwatch,Electronics,South,3,945.00,135.59
7/6/2022,Monitor,Accessories,East,8,7040.00,996.02
11/22/2023,Smartphone,Electronics,West,4,3684.00,1009.10
2/23/2024,Headphones,Accessories,East,2,1262.00,190.02
6/24/2022,Mouse,Accessories,South,3,3504.00,807.65
12/15/2022,Printer,Office,East,6,4464.00,1122.37
4/2/2024,Laptop,Electronics,East,4,1324.00,227.20
7/17/2023,Camera,Electronics,East,6,4140.00,451.27
4/3/2024,Mouse,Accessories,West,8,2384.00,120.28
5/2/2022,Laptop,Electronics,West,8,4624.00,1313.36
12/13/2023,Smartwatch,Electronics,West,6,4812.00,662.54
1/18/2022,Tablet,Electronics,North,6,5640.00,856.44
9/23/2022,Smartwatch,Electronics,West,5,1840.00,307.09
11/1/2024,Keyboard,Accessories,North,7,8071.00,435.51
10/25/2022,Keyboard,Accessories,North,3,2400.00,297.07
7/1/2023,Smartwatch,Electronics,East,6,3570.00,265.62
3/27/2022,Laptop,Electronics,East,3,1758.00,245.92
8/6/2023,Monitor,Accessories,North,4,3072.00,394.20
8/16/2023,Mouse,Accessories,South,5,2185.00,136.10
2/3/2023,Smartphone,Electronics,North,8,7664.00,1251.65
3/13/2024,Headphones,Accessories,West,5,1710.00,338.10
8/17/2024,Printer,Office,South,2,1878.00,386.28
7/22/2023,Tablet,Electronics,South,1,569.00,141.33
4/5/2023,Smartwatch,Electronics,West,3,1488.00,296.36
4/20/2024,Mouse,Accessories,West,9,9918.00,1956.17
12/19/2022,Smartwatch,Electronics,South,3,432.00,36.84
9/18/2023,Tablet,Electronics,East,9,9828.00,1300.68
12/28/2024,Smartwatch,Electronics,North,5,3625.00,245.52
5/17/2022,Smartwatch,Electronics,South,3,2187.00,491.13
10/24/2023,Monitor,Accessories,South,5,5105.00,1003.40
12/9/2022,Headphones,Accessories,South,3,1392.00,345.78
11/7/2022,Smartphone,Electronics,North,2,744.00,110.81
6/5/2023,Smartwatch,Electronics,South,4,1724.00,233.21
10/26/2023,Mouse,Accessories,West,5,1940.00,423.17
7/28/2023,Mouse,Accessories,South,4,356.00,59.15
5/26/2023,Monitor,Accessories,West,5,1095.00,269.87
12/7/2022,Tablet,Electronics,North,8,4064.00,543.90
11/20/2024,Smartwatch,Electronics,West,7,5453.00,1592.37
3/31/2024,Monitor,Accessories,South,8,7104.00,529.35
4/17/2024,Keyboard,Accessories,East,9,2745.00,660.56
5/6/2024,Camera,Electronics,North,5,1030.00,64.81
2/25/2023,Tablet,Electronics,North,9,8973.00,471.86
12/14/2022,Keyboard,Accessories,North,2,794.00,128.50
12/20/2023,Printer,Office,South,6,2142.00,476.19
10/13/2023,Headphones,Accessories,East,2,414.00,51.10
6/14/2023,Tablet,Electronics,North,3,1416.00,220.70
4/2/2022,Tablet,Electronics,South,3,2103.00,541.35
6/20/2024,Camera,Electronics,West,3,861.00,173.49
5/19/2024,Headphones,Accessories,West,3,2367.00,222.26
1/16/2023,Tablet,Electronics,South,5,2435.00,688.82
5/7/2023,Printer,Office,South,4,2456.00,163.61
7/1/2023,Laptop,Electronics,East,4,3216.00,962.49
7/25/2024,Smartwatch,Electronics,East,4,4324.00,833.11
9/27/2023,Mouse,Accessories,South,4,2628.00,727.87
8/12/2023,Keyboard,Accessories,West,8,8992.00,2018.64
7/24/2024,Laptop,Electronics,West,6,360.00,22.16
7/26/2022,Tablet,Electronics,South,3,2067.00,479.39
12/3/2024,Mouse,Accessories,South,9,3573.00,550.44
8/15/2023,Laptop,Electronics,South,8,1800.00,142.86
11/28/2023,Printer,Office,South,8,3912.00,334.10
8/3/2022,Headphones,Accessories,North,8,5640.00,747.26
9/2/2022,Tablet,Electronics,South,1,552.00,115.74
4/25/2022,Mouse,Accessories,South,7,1428.00,289.65
1/12/2022,Printer,Office,West,1,349.00,42.05
10/30/2022,Tablet,Electronics,North,6,6402.00,1366.28
6/9/2023,Monitor,Accessories,East,9,657.00,185.95
1/13/2023,Mouse,Accessories,West,7,5327.00,950.70
1/27/2024,Keyboard,Accessories,North,4,4196.00,1152.45
11/4/2023,Laptop,Electronics,East,4,2892.00,863.47
8/7/2024,Laptop,Electronics,West,9,2772.00,432.77
7/13/2024,Smartwatch,Electronics,North,6,4692.00,1044.97
12/7/2022,Mouse,Accessories,East,6,2742.00,334.48
1/16/2023,Smartphone,Electronics,North,8,8896.00,1154.96
11/21/2022,Mouse,Accessories,North,2,2344.00,385.19
1/26/2022,Headphones,Accessories,South,7,4186.00,655.53
11/14/2024,Tablet,Electronics,East,9,5238.00,1152.42
10/20/2022,Mouse,Accessories,North,3,2982.00,452.22
5/14/2024,Smartwatch,Electronics,West,4,2580.00,602.50
1/17/2024,Keyboard,Accessories,West,5,2675.00,671.60
